baller_id,Name,Body,Team,Gender,Role,Number,Dunks,Shooting,Playmaking,Defense,Image,Skill Rank,Trait Rank,Combo Rank
1913,Ballerz #1913,Human III,Phoenix Skulls,M,Player,53,95,90,88,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1233.png,122,7874,945
6242,Ballerz #6242,Human II,Los Angeles Mammoths,M,Player,70,95,87,91,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5315.png,123,9416,1584
4737,Ballerz #4737,Human II,Los Angeles Knives,W,Player,39,85,95,91,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9246.png,124,9536,1667
3571,Mamba Blanca,Human III,New Orleans Giants,M,Player,8,83,94,86,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2658.png,125,8168,1011
9020,Ballerz #9020,Human I,New Orleans Giants,M,Player,27,94,94,86,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4040.png,126,6136,714
6599,Ballerz #6599,Human II,Nashville Miracle,W,Player,89,94,89,82,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3723.png,127,3220,293
7822,Ballerz #7822,Human V,Portland Creatures,M,Player,64,91,98,83,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4719.png,128,7370,888
1803,Ballerz #1803,Human II,San Jose Sirens,W,Player,44,82,78,99,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1888.png,129,6350,765
48,Ballerz #48,Human III,Helena Pronghorns,M,Player,84,96,85,81,94,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/48.png,130,9814,2241
2092,Ballerz #2092,Human V,Alabama Kingpins,M,Player,86,99,83,95,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1562.png,131,984,98
9022,ShulkiesGotGame,Lizard,Orlando Freeze,W,Player,92,89,89,96,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8843.png,132,906,91
1111,Ballerz #1111,Zombie,Boston Rulers,M,Player,93,99,98,87,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1558.png,133,465,45
6603,Ballerz #6603,Human III,Delaware Horsemen,M,Player,76,85,98,74,97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6199.png,134,2832,283
8106,Ballerz #8106,Human IV,Houston Rogues,W,Player,34,99,77,94,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3851.png,135,1467,154
6344,Ballerz #6344,Human II,Seattle Scream,M,Player,32,86,85,89,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5166.png,136,5412,667
8901,Ballerz #8901,Human I,Alabama Kingpins,M,Player,82,84,94,79,98,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2765.png,137,6720,842
4100,Ballerz #4100,Human IV,St. Louis Orcs,M,Player,85,95,83,94,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7895.png,138,1120,121
3361,Ballerz #3361,Human III,Portland Creatures,M,Player,1,99,78,94,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5551.png,139,3982,432
5855,Ballerz #5855,Human II,Los Angeles Knives,W,Player,37,80,99,98,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9034.png,140,2482,268
7817,Ballerz #7817,Stone,Team Dapper (W),W,Player,56,92,94,91,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4189.png,141,1691,197
921,Ballerz #921,Human V,San Diego Keepers,M,Player,96,92,90,80,94,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/921.png,142,4905,608
9817,Ballerz #9817,Human I,Houston Rogues,W,Player,95,92,89,97,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9786.png,143,7622,990
6580,LaMelo BallERZ,Human II,Chicago Squid,M,Player,2,95,87,85,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4301.png,144,4709,579
8593,Ballerz #8593,Human I,St. Louis Orcs,M,Player,34,90,95,85,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3712.png,145,1044,118
2759,Ballerz #2759,Human V,Charlotte Clovers,W,Player,28,83,94,93,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5913.png,146,2833,290
2567,Ballerz #2567,Human III,Chicago Squid,M,Player,31,87,79,97,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5396.png,147,1260,142
4230,Ballerz #4230,Human II,Delaware Horsemen,M,Player,24,92,94,83,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6859.png,148,1475,162
5308,Ballerz #5308,Human V,Seattle Scream,M,Player,66,75,92,93,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7440.png,149,4261,500
883,Ballerz #883,Human III,Boulder Elks,M,Player,19,92,82,90,92,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/883.png,150,3526,379
8264,Ballerz #8264,Human IV,New Jersey Scientists,M,Player,28,80,89,89,97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6714.png,151,1903,230
5448,Ballerz #5448,Human III,St. Louis Orcs,M,Player,48,92,99,89,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8455.png,152,8412,1230
9439,Ballerz #9439,Human III,Houston Rogues,W,Player,16,92,88,92,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7542.png,153,5889,767
6579,Ballerz #6579,Human II,Tampa Bay Omens,W,Player,43,91,81,86,97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7550.png,154,8698,1360
1765,Pam Dunk,Human IV,Los Angeles Knives,W,Player,51,87,90,87,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1801.png,155,121,11
8378,Ballerz #8378,Human I,Austin Machines,M,Player,16,89,83,97,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6968.png,156,2220,254
3927,Ballerz #3927,Human V,Team Dapper (W),W,Player,27,73,94,97,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3232.png,157,8547,1311
4622,Ballerz #4622,Human III,Las Vegas Scorpions,M,Captain,79,95,78,89,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2686.png,158,715,84
3423,Nicardo,Human II,Pennsylvania Fangs,M,Player,12,84,86,96,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3368.png,159,5184,689
6130,Player,Human V,New York Torches,W,Player,36,77,97,85,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4157.png,160,9252,1739
8364,Ballerz #8364,Human I,Salt Lake City Souls,W,Player,71,87,76,94,97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5781.png,161,3413,384
8000,Ballerz #8000,Human I,Toronto Spears,M,Player,95,97,95,77,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4751.png,162,5799,790
4505,Ballerz #4505,Human III,New York Golden Bulls,M,Player,86,81,94,85,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5657.png,163,9503,1914
1792,Ballerz #1792,Human II,Seattle Scream,M,Captain,84,84,88,88,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2008.png,164,4283,539
6023,Ballerz #6023,Lizard,San Francisco Surge,W,Player,44,86,84,95,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6469.png,165,2671,304
790,Ballerz #790,Human IV,Iowa City Rattlesnakes,M,Player,26,80,83,91,99,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/790.png,166,8938,1599
4413,Ballerz #4413,Human I,Wisconsin Dragons,M,Player,51,96,99,87,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4128.png,167,7243,1031
1973,Ballerz #1973,Human III,Tallahassee Tarantulas,M,Player,97,91,91,96,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1167.png,168,2665,306
6335,Ballerz #6335,Human V,Pennsylvania Fangs,M,Player,22,97,80,83,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2864.png,169,4465,592
4338,Ballerz #4338,Human V,Wisconsin Dragons,M,Player,14,80,92,90,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7129.png,170,1319,158
4279,Ballerz #4279,Bright Pink Alien,Team Dapper (W),W,Player,9,78,82,97,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6776.png,171,85,9
7850,Ballerz #7850,Human V,Cleveland Firebirds,W,Player,27,96,85,94,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4104.png,172,9654,2114
111,Ballerz #111,Human V,Iowa City Rattlesnakes,M,Player,18,90,98,90,75,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/111.png,173,7279,1071
7328,Ballerz #7328,Human III,Seattle Scream,M,Player,33,85,91,85,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7726.png,174,2719,323
6321,Ballerz #6321,Human III,D.C. Dobermans,M,Player,87,80,92,97,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8881.png,175,5432,771
3372,Ballerz #3372,Human I,Michigan Colliders,M,Player,19,92,85,90,88,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5891.png,176,1074,141
138,Ballerz #138,Human V,Portland Bats,M,Player,20,97,72,91,93,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/138.png,177,4951,696
980,Ballerz #980,Human V,Iowa City Rattlesnakes,M,Player,73,93,85,99,75,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/980.png,178,6438,936
4201,Alice Noble,Human II,Tampa Bay Omens,W,Player,98,97,80,85,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9508.png,179,4535,628
7592,Ballerz #7592,Zombie,Los Angeles Knives,W,Player,81,93,86,86,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9181.png,180,3324,399
7497,Ballerz #7497,Human III,Chicago Squid,M,Player,60,99,84,94,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3900.png,181,9085,1742
9610,Ballerz #9610,Human IV,Boston Rulers,M,Player,37,76,91,92,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3166.png,182,2162,279
4009,Ballerz #4009,Human I,San Francisco Surge,W,Player,49,76,95,91,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7679.png,183,8356,1320
5670,Ballerz #5670,Stone,Sierra Spiders,M,Player,19,84,92,81,97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7675.png,184,1629,224
5018,YMCA King,Human III,Delaware Horsemen,M,Player,3,97,74,89,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6990.png,185,4980,709
8655,Ballerz #8655,Lizard,New Jersey Scientists,M,Player,70,75,88,96,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9327.png,186,3811,474
3672,Ballerz #3672,Human II,Portland Creatures,M,Player,61,90,88,75,99,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3830.png,187,9145,1803
2996,Dimitri Molotov,Human II,St. Louis Orcs,M,Player,45,80,86,98,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3414.png,188,8492,1415
3526,Ballerz #3526,Human V,Nashville Miracle,W,Player,7,91,91,94,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6881.png,189,3763,478
3189,Ballerz #3189,Human III,New Orleans Giants,M,Player,20,99,85,91,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3885.png,190,5309,783
1492,Ballerz #1492,Zombie,Orlando Freeze,W,Player,65,81,87,99,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2247.png,191,753,104
9301,Ballerz #9301,Human I,Orlando Freeze,W,Player,89,94,81,91,88,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7635.png,192,9290,1969
3566,Ballerz #3566,Human V,Austin Machines,M,Player,50,95,92,85,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4094.png,193,4319,624
5774,Ballerz #5774,Human II,Wisconsin Dragons,M,Player,63,95,87,85,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8103.png,194,6851,1063
5254,Ballerz #5254,Human IV,Orlando Freeze,W,Player,21,87,73,97,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6754.png,195,3451,436
3860,Ballerz #3860,Human II,New York Golden Bulls,M,Player,22,93,93,81,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7892.png,196,5039,754
3415,Ballerz #3415,Human III,New York Torches,W,Player,6,85,99,83,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4393.png,197,9032,1820
4315,Ballerz #4315,Human IV,Omaha Bullsnakes,M,Player,60,89,94,86,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9473.png,198,9297,2012
6948,Ballerz #6948,Human III,Seattle Scream,M,Captain,17,84,87,93,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5416.png,199,1688,245
6968,Ballerz #6968,Human III,Pennsylvania Fangs,M,Player,68,94,99,81,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8893.png,200,1184,168
6779,Ballerz #6779,Human III,Houston Rogues,W,Player,82,87,97,83,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3907.png,201,9789,2554
6757,Ballerz #6757,Human II,Los Angeles Mammoths,M,Player,96,85,84,84,99,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4220.png,202,2731,366
8438,Ballerz #8438,Human V,Los Angeles Mammoths,M,Player,31,82,90,85,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7543.png,203,4749,730
8663,Ballerz #8663,Alien,Boston Rulers,M,Player,2,99,76,83,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4897.png,204,164,24
3300,Ballerz #3300,Human IV,San Francisco Surge,W,Player,36,92,74,89,97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4012.png,205,4492,680
2790,DeAndrea Denton,Human I,Orlando Freeze,W,Player,93,84,93,75,99,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5347.png,206,8441,1502
7747,Ballerz #7747,Human IV,Miami Tentacles,M,Player,18,93,80,85,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3529.png,207,8476,1523
6866,Lamian Dillard,Human II,Michigan Colliders,M,Player,82,98,93,82,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7415.png,208,4664,726
9466,Been Slippenz,Human V,San Diego Keepers,M,Player,42,94,60,95,99,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6912.png,209,8018,1370
8787,Ballerz #8787,Human II,Phoenix Skulls,M,Player,31,82,95,86,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9258.png,210,1218,184
6899,Ballerz #6899,Pink Alien,Houston Rogues,W,Captain,67,87,76,96,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3988.png,211,185,25
4155,Ballerz #4155,Human III,Cleveland Firebirds,W,Player,8,76,91,96,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9309.png,212,3652,523
4442,Ballerz #4442,Human III,Los Angeles Knives,W,Player,95,93,81,91,88,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4003.png,213,3316,454
6275,Ballerz #6275,Human III,Seattle Scream,M,Player,25,98,82,76,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3257.png,214,7944,1368
5675,Ballerz #5675,Lizard,Portland Creatures,M,Player,9,92,94,81,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8348.png,215,472,66
679,Ballerz #679,Human I,Las Vegas Scorpions,M,Player,93,84,86,84,98,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/679.png,216,5551,930
3885,Ballerz #3885,Bright Zombie,Sierra Spiders,M,Player,13,98,84,87,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6377.png,217,8,4
7952,Ballerz #7952,Human V,Delaware Horsemen,M,Player,8,94,84,86,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5023.png,218,4224,661
4660,Ballerz #4660,Human IV,Miami Tentacles,M,Player,85,91,93,87,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5861.png,219,4972,810
7531,Ballerz #7531,Lizard,New Jersey Scientists,M,Player,83,85,94,87,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4047.png,220,3803,573
5651,Ballerz #5651,Human III,Salt Lake City Souls,W,Player,29,83,85,97,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9665.png,221,8770,1781
3752,Ballerz #3752,Human V,Chicago Squid,M,Player,42,86,77,98,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3127.png,222,7376,1291
7706,Ballerz #7706,Human V,Minneapolis Express,W,Player,58,99,94,81,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6690.png,223,5323,906
1692,Ballerz #1692,Human I,Omaha Bullsnakes,M,Player,34,85,94,95,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2423.png,224,9661,2495
8043,Ballerz #8043,Zombie,St. Louis Orcs,M,Player,90,91,81,84,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5400.png,225,657,109
7637,Ballerz #7637,Human I,Helena Pronghorns,M,Player,18,72,97,84,97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5528.png,226,1964,301
7954,Ballerz #7954,Human III,Portland Creatures,M,Player,94,84,84,96,88,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4603.png,227,9096,2070
8669,Ballerz #8669,Human II,Delaware Horsemen,M,Player,26,89,85,82,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9153.png,228,2535,383
1319,Ballerz #1319,Human III,Michigan Colliders,M,Player,55,96,85,95,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1914.png,229,6244,1093
2429,Ballerz #2429,Human III,Helena Pronghorns,M,Player,88,87,75,89,99,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2357.png,230,5818,1016
1956,Ballerz #1956,Human III,New Jersey Scientists,M,Player,24,94,72,90,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1642.png,231,4271,705
8907,Ballerz #8907,Human I,San Jose Sirens,W,Player,45,99,87,93,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6822.png,232,6840,1222
3383,Ballerz #3383,Human V,Dallas Pythons,M,Player,6,81,84,92,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5272.png,233,1856,295
2906,Ballerz #2906,Human IV,Seattle Scream,M,Player,11,75,90,90,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5552.png,234,4954,865
453,Ballerz #453,Human II,Iowa City Rattlesnakes,M,Player,1,86,85,99,80,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/453.png,235,3508,537
1415,Ballerz #1415,Human IV,Boston Rulers,M,Player,3,95,84,88,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1651.png,236,948,166
9302,Ballerz #9302,Stone,Phoenix Skulls,M,Player,67,95,84,84,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3144.png,237,648,119
9757,Ballerz #9757,Zombie,Wisconsin Dragons,M,Player,0,87,85,85,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9738.png,238,756,140
1272,Ballerz #1272,Human II,Sierra Spiders,M,Player,62,94,81,87,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1512.png,239,5357,950
2671,Ballerz #2671,Human II,Iowa City Rattlesnakes,M,Player,24,68,99,86,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9225.png,240,934,165
8511,Ballerz #8511,Human IV,D.C. Dobermans,M,Captain,58,93,95,74,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5546.png,241,3765,615
7217,Ballerz #7217,Human I,Portland Creatures,M,Player,5,85,84,84,98,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9653.png,242,9350,2337
34,Ballerz #34,Human III,Helena Pronghorns,M,Player,45,83,89,94,86,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/34.png,243,6466,1191
